CustomerID,TAV,Frequency,LastInvoiceDate,recency
14179.0,719.78,2,2011-10-30,40
14180.0,4546.77,24,2011-11-29,10
14184.0,452.89,1,2011-10-04,66
14185.0,197.65,1,2011-01-12,331
14188.0,2054.36,6,2011-11-09,30
14189.0,4342.84,14,2011-12-07,2
14191.0,4684.76,13,2011-12-08,1
14193.0,853.39,2,2011-10-03,67
14194.0,11349.52,21,2011-12-05,4
14195.0,1012.0,2,2011-05-22,201
14196.0,335.52,1,2011-08-25,106
14198.0,701.4,4,2011-11-21,18
14199.0,185.39999999999998,1,2011-05-05,218
14201.0,747.44,7,2011-10-10,60
14204.0,161.03,1,2011-12-07,2
14205.0,466.7,2,2011-11-23,16
14206.0,328.15999999999997,1,2011-04-14,239
14208.0,151.74,1,2011-09-06,94
14209.0,2073.43,6,2011-11-29,10
14210.0,1600.89,5,2011-08-26,105
14211.0,2241.1,9,2011-10-17,53
14212.0,1070.48,1,2011-09-11,89
14214.0,1004.38,5,2011-11-09,30
14215.0,1623.72,5,2011-11-28,11
14216.0,1839.3,4,2011-12-06,3
14217.0,1886.68,16,2011-12-08,1
14218.0,169.48000000000002,1,2011-10-28,42
14219.0,89.94,1,2011-12-05,4
14220.0,632.4,2,2011-04-06,247
14221.0,3432.8,9,2011-10-28,42
14222.0,683.17,1,2011-06-15,177
14223.0,991.13,3,2011-09-08,92
14224.0,1050.12,4,2011-08-21,110
14226.0,2232.19,5,2011-11-11,28
14227.0,3350.96,10,2011-11-13,26
14229.0,1547.2,3,2011-10-19,51
14231.0,925.71,3,2011-06-09,183
14232.0,2048.07,5,2011-10-28,42
14233.0,1462.72,4,2011-10-21,49
14234.0,775.46,4,2011-11-17,22
14235.0,3144.86,5,2011-09-25,75
14236.0,301.56,1,2011-09-20,80
14238.0,146.85,1,2011-01-17,326
14239.0,2380.85,11,2011-10-27,43
14240.0,890.34,2,2011-11-09,30
14241.0,213.70000000000002,1,2011-06-09,183
14242.0,280.55,2,2011-04-19,234
14243.0,2588.77,10,2011-12-01,8
14245.0,1693.45,2,2011-05-04,219
14246.0,1474.06,3,2011-08-21,110
14247.0,136.76999999999998,1,2011-03-06,278
14248.0,302.58,1,2011-01-25,318
14250.0,1904.05,3,2011-12-02,7
14251.0,2879.7000000000003,5,2011-12-08,1
14256.0,969.0600000000001,2,2011-03-24,260
14257.0,3099.7200000000003,5,2011-10-06,64
14258.0,12669.98,9,2011-11-30,9
14259.0,120.0,1,2011-07-21,141
14261.0,1163.45,2,2011-10-20,50
14262.0,2618.23,8,2011-12-01,8
14264.0,333.97,2,2011-07-08,154
14265.0,530.18,2,2011-08-22,109
14267.0,1516.24,3,2011-06-30,162
14270.0,492.65000000000003,1,2011-01-12,331
14271.0,112.32,1,2011-04-28,225
14272.0,437.96,2,2011-09-27,73
14273.0,559.97,4,2011-10-19,51
14276.0,1119.74,3,2011-09-02,98
14277.0,4216.2,3,2011-11-24,15
14280.0,134.04,1,2011-05-27,196
14282.0,3158.34,14,2011-12-06,3
14284.0,595.25,2,2011-11-09,30
14285.0,1910.01,4,2011-11-18,21
14286.0,4628.75,3,2011-11-16,23
14287.0,176.63,3,2011-12-01,8
14288.0,426.6,1,2011-05-10,213
14289.0,911.26,6,2011-12-01,8
14290.0,2314.65,5,2011-11-28,11
14291.0,3883.25,11,2011-12-08,1
14292.0,4871.93,9,2011-12-02,7
14293.0,681.64,3,2011-12-06,3
14295.0,166.20000000000002,1,2011-10-30,40
14297.0,1305.33,4,2011-11-22,17
14298.0,51527.3,44,2011-12-01,8
14299.0,3965.62,9,2011-12-01,8
14300.0,43.2,1,2011-11-21,18
14301.0,640.14,1,2011-08-14,117
14304.0,383.45,1,2011-05-01,222
14305.0,1858.96,3,2011-09-29,71
14306.0,2093.32,2,2011-10-19,51
14307.0,2212.61,5,2011-09-12,88
14309.0,2352.53,9,2011-12-01,8
14311.0,310.26,1,2011-04-11,242
14312.0,1611.59,6,2011-10-24,46
14314.0,120.0,1,2011-08-25,106
14315.0,2481.13,6,2011-10-26,44
14317.0,508.58000000000004,1,2011-10-06,64
14320.0,477.79,2,2011-05-17,206
14321.0,1530.75,5,2011-11-29,10
14323.0,605.0600000000001,2,2011-08-17,114
14326.0,183.85,1,2011-04-11,242
14327.0,311.65,1,2011-06-29,163
14329.0,5014.84,7,2011-11-22,17
14331.0,462.65999999999997,2,2011-08-07,124
14332.0,866.31,3,2011-11-17,22
14333.0,415.2,1,2011-10-03,67
14334.0,2552.21,8,2011-11-23,16
14335.0,468.26,2,2011-11-23,16
14336.0,1614.91,4,2011-11-23,16
14338.0,588.22,2,2011-07-01,161
14339.0,309.52,1,2011-04-11,242
14340.0,134.7,1,2011-05-05,218
14341.0,2182.28,8,2011-10-25,45
14342.0,668.5600000000001,4,2011-11-18,21
14344.0,549.28,6,2011-08-04,127
14345.0,108.97999999999999,1,2011-11-01,38
14346.0,1021.58,2,2011-08-11,120
14348.0,409.57,1,2011-03-24,260
14349.0,133.5,1,2011-11-29,10
14350.0,282.93,1,2011-03-10,274
14351.0,51.0,1,2011-06-28,164
14352.0,1078.96,4,2011-07-05,157
14353.0,90.6,1,2011-05-08,215
14354.0,163.62,2,2011-12-04,5
14355.0,174.4,1,2010-12-09,365
14356.0,701.23,2,2011-09-21,79
14357.0,225.77,1,2011-10-27,43
14359.0,912.18,3,2011-11-20,19
14360.0,2128.23,4,2011-11-08,31
14362.0,161.2,1,2011-11-17,22
14364.0,3717.35,8,2011-08-23,108
14367.0,9261.52,16,2011-12-01,8
14368.0,155.0,1,2011-01-24,319
14371.0,100.5,1,2011-02-17,295
14373.0,76.55,1,2010-12-16,358
14375.0,257.68,1,2011-06-07,185
14377.0,617.05,2,2011-06-01,191
14379.0,348.1,2,2011-10-26,44
14381.0,202.68,1,2011-10-18,52
14382.0,626.0699999999999,1,2011-11-13,26
14383.0,1247.69,3,2011-11-01,38
14385.0,202.11,3,2011-11-30,9
14386.0,142.4,1,2011-02-16,296
14387.0,1770.56,3,2011-11-07,32
14388.0,2900.04,7,2011-11-29,10
14389.0,1043.46,2,2011-10-05,65
14390.0,4429.12,8,2011-11-29,10
14393.0,67.95,1,2011-05-05,218
14395.0,3199.03,8,2011-12-07,2
14396.0,377.64,1,2011-10-05,65
14397.0,2612.96,19,2011-12-07,2
14400.0,574.7,1,2011-07-13,149
14401.0,4051.48,13,2011-12-05,4
14403.0,1475.81,4,2011-08-01,130
14404.0,1340.84,5,2011-11-06,33
14406.0,156.75,1,2011-08-12,119
14407.0,2157.73,6,2011-08-24,107
14408.0,2606.53,7,2011-11-29,10
14409.0,1730.65,4,2011-09-29,71
14410.0,1105.07,9,2011-09-08,92
14411.0,1063.0,1,2011-02-02,310
14412.0,770.03,2,2011-10-28,42
14413.0,122.7,1,2010-12-12,362
14414.0,1496.98,7,2011-09-09,91
14415.0,5900.28,13,2011-12-08,1
14416.0,490.22,2,2011-11-17,22
14418.0,1937.25,3,2011-12-06,3
14419.0,1058.06,6,2011-11-29,10
14420.0,387.52,1,2011-09-01,99
14421.0,813.11,2,2011-10-13,57
14422.0,4263.64,6,2011-12-09,0
14423.0,265.2,1,2011-05-05,218
14424.0,322.08,1,2011-11-22,17
14426.0,4481.67,10,2011-11-16,23
14427.0,363.34000000000003,2,2011-10-20,50
14428.0,1244.83,5,2011-12-02,7
14431.0,470.36,1,2011-02-10,302
14432.0,2255.51,6,2011-11-30,9
14434.0,1372.8,6,2011-11-18,21
14436.0,89.06,1,2011-09-02,98
14437.0,63.0,1,2010-12-09,365
14438.0,131.9,1,2011-02-06,306
14439.0,2661.24,1,2011-01-24,319
14440.0,2357.6800000000003,5,2011-12-01,8
14441.0,1712.89,4,2011-12-09,0
14442.0,1589.82,2,2011-05-19,204
14443.0,1116.7,3,2011-10-17,53
14446.0,1039.58,4,2011-12-09,0
14447.0,1163.23,5,2011-11-21,18
14448.0,375.35,2,2011-11-30,9
14449.0,696.86,3,2011-11-21,18
14450.0,483.25,3,2011-06-12,180
14451.0,662.59,2,2011-10-10,60
14452.0,264.44,2,2011-11-29,10
14453.0,119.93,1,2011-06-02,190
14456.0,3062.4,9,2011-12-04,5
14457.0,113.64,1,2011-02-02,310
14459.0,1837.92,1,2011-07-07,155
14460.0,434.34,3,2011-08-21,110
14461.0,2103.06,3,2011-07-14,148
14462.0,2004.02,11,2011-10-04,66
14463.0,529.62,3,2011-09-02,98
14465.0,1058.6200000000001,3,2011-04-07,246
14466.0,1892.65,6,2011-11-10,29
14467.0,598.76,4,2011-11-22,17
14470.0,461.19,2,2011-11-28,11
14472.0,1936.84,8,2011-08-28,103
14473.0,234.34000000000003,2,2011-09-26,74
14474.0,547.66,1,2011-10-24,46
14475.0,925.85,3,2011-09-29,71
14476.0,215.7,1,2011-03-27,257
14477.0,1309.6,4,2011-11-20,19
14479.0,316.25,2,2011-03-31,253
14480.0,279.05,1,2011-11-28,11
14481.0,636.51,2,2011-06-28,164
14482.0,2068.15,6,2011-11-21,18
14483.0,137.1,1,2011-03-03,281
14484.0,321.92,1,2011-10-20,50
14485.0,165.75,1,2011-11-01,38
14487.0,1071.23,5,2011-11-13,26
14488.0,1064.28,1,2011-10-03,67
14489.0,463.38,1,2011-05-16,207
14491.0,213.73,1,2011-06-17,175
14493.0,2383.2400000000002,5,2011-12-02,7
14494.0,139.56,1,2011-11-14,25
14495.0,123.8,2,2011-10-20,50
14496.0,234.47,1,2011-02-01,311
14497.0,475.37,1,2011-02-03,309
14498.0,1957.32,5,2011-10-28,42
14499.0,815.32,3,2011-11-13,26
14500.0,356.85,3,2011-09-12,88
14501.0,251.21,2,2011-06-09,183
14502.0,2470.67,11,2011-11-20,19
14503.0,3543.26,6,2011-12-06,3
14504.0,673.26,4,2011-10-23,47
14505.0,5905.64,8,2011-11-22,17
14506.0,1742.47,4,2011-11-22,17
14507.0,1383.18,6,2011-11-16,23
14508.0,276.42,2,2011-11-17,22
14511.0,1314.81,5,2011-11-28,11
14512.0,275.28,2,2011-06-05,187
14513.0,455.59000000000003,3,2011-08-31,100
14514.0,1055.35,3,2011-10-09,61
14515.0,2102.09,6,2011-11-22,17
14517.0,330.45,2,2011-11-06,33
14518.0,174.37,1,2011-10-06,64
14520.0,270.6,2,2011-12-08,1
14522.0,974.54,4,2011-11-15,24
14523.0,241.09,1,2011-08-23,108
14524.0,1867.68,9,2011-11-08,31
14525.0,4332.2,9,2011-11-20,19
14527.0,8215.87,54,2011-12-07,2
14528.0,364.21999999999997,1,2011-11-02,37
14529.0,620.04,3,2011-10-10,60
14530.0,2925.91,6,2011-11-14,25
14532.0,932.85,4,2011-04-17,236
14533.0,1949.72,7,2011-11-15,24
14534.0,4447.05,18,2011-12-07,2
14535.0,2864.19,3,2011-10-10,60
14536.0,171.8,1,2011-03-25,259
14537.0,355.56,1,2011-10-13,57
14538.0,388.25,2,2011-10-06,64
14539.0,537.48,2,2011-11-24,15
14540.0,996.26,3,2011-11-30,9
14541.0,1461.65,8,2011-10-12,58
14542.0,103.25,1,2011-06-07,185
14543.0,3630.33,16,2011-11-11,28
14544.0,2024.45,2,2011-11-15,24
14546.0,2578.09,5,2011-12-04,5
14547.0,4007.54,8,2011-12-06,3
14548.0,652.8,2,2011-07-12,150
14549.0,289.24,1,2011-02-01,311
14550.0,765.62,2,2011-11-29,10
14551.0,186.23,2,2011-11-21,18
14552.0,165.07,1,2011-07-11,151
14553.0,859.27,5,2011-11-20,19
14554.0,2381.04,4,2011-11-29,10
14555.0,324.14,2,2011-10-13,57
14557.0,788.38,1,2011-09-15,85
14560.0,2237.77,22,2011-12-02,7
14561.0,1080.76,3,2011-09-25,75
14562.0,5074.77,18,2011-12-06,3
14565.0,3099.12,4,2011-09-05,95
14566.0,1432.0,1,2011-08-21,110
14567.0,1530.3600000000001,2,2011-10-14,56
14569.0,227.39,1,2011-12-08,1
14570.0,218.06,2,2011-03-04,280
14572.0,2832.84,7,2011-12-06,3
14573.0,1240.32,8,2011-06-13,179
14577.0,859.71,4,2011-11-27,12
14578.0,168.63,1,2011-12-06,3
14581.0,138.6,1,2011-11-23,16
14582.0,114.11,1,2011-10-30,40
14583.0,1052.55,5,2011-12-04,5
14584.0,1042.26,4,2011-06-23,169
14585.0,157.05,1,2011-10-20,50
14586.0,237.36,1,2011-03-08,276
14587.0,1601.14,9,2011-11-21,18
14591.0,1447.14,4,2011-11-24,15
14592.0,570.46,3,2011-11-04,35
14593.0,617.99,3,2011-11-18,21
14594.0,124.83,1,2011-12-02,7
14595.0,1740.6,6,2011-11-20,19
14597.0,883.15,2,2011-11-28,11
14598.0,221.97,1,2011-10-26,44
14600.0,393.33000000000004,1,2011-02-07,305
14601.0,213.96,1,2011-11-29,10
14603.0,660.0,1,2011-03-10,274
14606.0,11549.77,90,2011-12-08,1
14607.0,16569.5,14,2011-11-24,15
14608.0,1785.15,4,2011-12-05,4
14609.0,601.56,4,2011-09-28,72
14616.0,406.08000000000004,3,2011-04-11,242
14618.0,553.44,3,2011-11-30,9
14619.0,394.44,1,2011-04-08,245
14620.0,412.78000000000003,2,2011-05-18,205
14621.0,1788.3600000000001,5,2011-12-08,1
14622.0,320.58000000000004,1,2011-06-08,184
14623.0,889.25,5,2011-11-07,32
14624.0,225.85,2,2011-10-13,57
14625.0,899.63,2,2011-05-27,196
14626.0,2791.27,4,2011-11-16,23
14628.0,671.96,2,2011-09-09,91
14629.0,959.01,2,2011-12-05,4
14631.0,1006.98,3,2011-10-20,50
14632.0,114.56,1,2011-03-22,262
14633.0,344.90000000000003,1,2011-03-18,266
14636.0,609.85,2,2011-11-03,36
14638.0,443.6,1,2011-10-20,50
14639.0,2984.49,6,2011-10-18,52
14640.0,2125.08,6,2011-11-15,24
14641.0,110.46,1,2011-11-18,21
14642.0,96.12,1,2011-10-12,58
14643.0,693.8100000000001,2,2011-06-22,170
14644.0,830.76,2,2011-10-03,67
14645.0,597.09,2,2011-07-06,156
14646.0,280206.02,73,2011-12-08,1
14647.0,243.22,1,2011-05-22,201
14649.0,1417.29,4,2011-12-05,4
14651.0,654.6,2,2011-10-03,67
14652.0,114.18,1,2011-09-23,77
14653.0,1947.55,7,2011-12-08,1
14655.0,1932.23,4,2011-12-01,8
14656.0,291.05,2,2011-06-23,169
14657.0,848.22,4,2011-11-22,17
14658.0,247.15,2,2011-12-04,5
14659.0,2529.93,9,2011-12-01,8
14660.0,285.74,2,2011-09-14,86
14661.0,107.95,1,2011-11-13,26
14662.0,771.17,4,2011-11-11,28
14664.0,637.89,2,2011-11-20,19
14665.0,1835.7,5,2011-10-10,60
14666.0,195.25,1,2011-11-15,24
14667.0,8729.64,24,2011-11-29,10
14669.0,1269.99,3,2011-04-12,241
14670.0,411.53,2,2011-03-04,280
14672.0,765.55,2,2011-04-19,234
14673.0,1362.91,4,2011-12-06,3
14675.0,604.75,1,2011-11-23,16
14676.0,2548.2400000000002,6,2011-11-08,31
14680.0,27073.23,15,2011-11-14,25
14681.0,498.95,3,2011-09-29,71
14682.0,52.0,2,2011-06-05,187
14684.0,1236.28,5,2011-11-14,25
14687.0,628.38,1,2011-08-25,106
14688.0,5185.89,20,2011-12-02,7
14689.0,112.8,1,2011-05-15,208
14690.0,371.7,2,2011-10-26,44
14691.0,2114.33,5,2011-11-09,30
14692.0,591.55,4,2011-07-25,137
14693.0,172.9,1,2011-03-20,264
14696.0,1784.33,6,2011-12-05,4
14697.0,188.60999999999999,2,2011-05-05,218
14698.0,1250.76,5,2011-12-08,1
14699.0,109.13000000000001,1,2011-05-09,214
14700.0,2235.3,3,2011-11-07,32
14701.0,2549.37,9,2011-11-29,10
14702.0,3292.14,17,2011-12-08,1
14703.0,318.17,1,2011-11-25,14
14704.0,1546.91,9,2011-11-28,11
14705.0,179.0,1,2011-05-25,198
14708.0,707.31,2,2011-12-07,2
14709.0,4921.04,13,2011-11-24,15
14710.0,606.13,4,2011-11-25,14
14711.0,2868.8,11,2011-11-29,10
14712.0,917.07,3,2011-11-10,29
14713.0,2666.36,11,2011-11-30,9
14714.0,160.19,1,2011-11-15,24
14715.0,867.38,4,2011-11-15,24
14716.0,329.68,2,2011-10-27,43
14719.0,1602.13,5,2011-12-08,1
14720.0,663.81,3,2011-12-04,5
14722.0,187.92000000000002,1,2011-07-15,147
14723.0,907.36,4,2011-11-29,10
14725.0,718.08,1,2011-11-15,24
14727.0,268.58,1,2011-03-10,274
14730.0,2005.06,8,2011-12-08,1
14731.0,380.02,3,2011-10-23,47
14732.0,2702.4900000000002,8,2011-12-01,8
14733.0,7755.89,11,2011-11-23,16
14735.0,6065.69,32,2011-12-06,3
14737.0,1164.55,3,2011-12-06,3
14738.0,1314.45,7,2011-10-28,42
14739.0,3188.4,6,2011-12-05,4
14740.0,1448.21,3,2011-05-26,197
14741.0,1215.84,5,2011-11-28,11
14744.0,874.98,6,2011-11-23,16
14745.0,1220.26,5,2011-08-19,112
14747.0,328.2,1,2011-04-04,249
14748.0,945.33,3,2011-11-10,29
14752.0,389.64,1,2011-10-27,43
14753.0,563.15,1,2011-09-13,87
14754.0,638.05,2,2011-10-26,44
14755.0,5010.28,11,2011-11-30,9
14756.0,738.96,1,2011-11-24,15
14757.0,420.5,1,2011-09-25,75
14758.0,1484.06,4,2011-07-18,144
14759.0,1625.97,3,2011-12-05,4
14760.0,89.2,1,2011-02-15,297
14761.0,255.9,2,2011-10-12,58
14762.0,300.52,1,2011-03-21,263
14764.0,278.3,1,2011-10-24,46
14765.0,254.11,3,2011-11-10,29
14766.0,2292.97,5,2011-12-01,8
14768.0,192.60000000000002,2,2011-11-22,17
14769.0,10674.75,8,2011-12-07,2
14770.0,876.42,2,2011-04-21,232
14772.0,139.26,1,2011-08-19,112
14775.0,605.3399999999999,2,2011-10-12,58
14776.0,2538.3,11,2011-10-19,51
14778.0,730.86,2,2011-08-04,127
14779.0,386.15,3,2011-03-04,280
14780.0,447.68,2,2011-10-16,54
14782.0,200.10000000000002,1,2011-01-24,319
14784.0,289.99,2,2011-11-13,26
14785.0,77.4,2,2011-11-29,10
14788.0,679.4399999999999,2,2011-12-02,7
14789.0,197.64,1,2011-11-11,28
14790.0,745.06,4,2011-11-23,16
14792.0,6.2,1,2011-10-07,63
14793.0,228.99,1,2011-11-18,21
14794.0,1319.91,7,2011-12-07,2
14795.0,131.45000000000002,1,2011-06-26,166
14796.0,7351.28,16,2011-12-08,1
14798.0,173.74,3,2011-10-18,52
14799.0,157.7,1,2011-10-19,51
14800.0,3783.9,11,2011-10-23,47
14801.0,193.14,1,2011-10-09,61
14803.0,845.55,3,2011-06-30,162
14804.0,353.27,1,2011-12-01,8
14805.0,554.65,4,2011-11-24,15
14806.0,193.39000000000001,1,2011-09-25,75
14808.0,2741.17,8,2011-10-31,39
14810.0,1907.44,10,2011-10-30,40
14815.0,778.5,2,2011-11-03,36
14816.0,271.85,1,2011-05-26,197
14817.0,1110.34,2,2011-05-23,200
14818.0,657.8,3,2011-09-27,73
14819.0,272.07,2,2011-10-06,64
14820.0,507.29,4,2011-11-18,21
14823.0,321.43,3,2011-06-12,180
14824.0,1127.71,4,2011-11-29,10
14825.0,2042.81,11,2011-12-06,3
14828.0,2139.76,3,2011-05-27,196
14829.0,460.58,3,2011-11-10,29
14830.0,197.13,1,2011-10-17,53
14834.0,1720.3,6,2011-11-22,17
14836.0,102.44999999999999,3,2011-11-29,10
14837.0,1649.5,4,2011-09-11,89
14840.0,62.85,1,2011-03-17,267
14841.0,3295.76,6,2011-10-17,53
14842.0,2824.69,4,2011-10-27,43
14844.0,3189.81,4,2011-10-07,63
14847.0,309.4,1,2011-07-14,148
14849.0,7574.7,22,2011-11-18,21
14850.0,325.75,1,2011-02-01,311
14851.0,511.35,2,2011-11-16,23
14852.0,2836.69,6,2011-10-12,58
14853.0,475.8,2,2011-11-15,24
14854.0,2759.83,7,2011-09-22,78
14855.0,645.65,2,2011-08-12,119
14856.0,1311.3799999999999,3,2011-11-03,36
14857.0,1173.12,2,2011-10-11,59
14859.0,1353.74,4,2011-11-27,12
14860.0,170.32,1,2011-11-20,19
14861.0,125.79,1,2011-10-18,52
14862.0,841.1999999999999,2,2011-11-14,25
14863.0,266.76,1,2011-11-10,29
14865.0,15.0,1,2011-12-02,7
14866.0,14286.22,11,2011-11-29,10
14867.0,710.28,3,2011-06-07,185
14868.0,2953.59,8,2011-12-06,3
14869.0,725.7,2,2011-12-01,8
14870.0,327.25,1,2011-03-23,261
14871.0,522.38,4,2011-12-06,3
14873.0,519.68,1,2011-05-13,210
14875.0,1465.3200000000002,2,2011-08-24,107
14878.0,1485.54,9,2011-11-27,12
14880.0,706.19,3,2011-09-23,77
14881.0,255.4,1,2011-11-20,19
14882.0,589.7,2,2011-11-13,26
14883.0,761.59,6,2011-11-21,18
14885.0,765.3199999999999,1,2011-07-31,131
14886.0,364.8,1,2011-04-01,252
14887.0,1862.0,1,2011-09-21,79
14888.0,369.2,1,2011-05-16,207
14889.0,135.9,1,2011-01-07,336
14890.0,125.65,1,2011-03-31,253
14891.0,554.38,2,2011-07-14,148
14893.0,1237.8500000000001,2,2011-11-30,9
14894.0,655.75,1,2011-09-15,85
14895.0,11138.710000000001,20,2011-12-02,7
14896.0,468.77000000000004,2,2011-05-19,204
14897.0,1366.38,4,2011-12-02,7
14898.0,1205.02,5,2011-11-16,23
14901.0,1058.89,7,2011-11-28,11
14902.0,332.66,1,2011-11-14,25
14903.0,2810.63,5,2011-11-18,21
14904.0,1025.44,2,2011-12-07,2
14905.0,616.15,2,2011-07-05,157
14907.0,2883.03,6,2011-12-06,3
14908.0,277.8,1,2011-09-26,74
14910.0,434.35,4,2011-12-07,2
14911.0,140359.03,194,2011-12-08,1
14912.0,867.85,2,2011-11-23,16
14913.0,1227.43,4,2011-11-04,35
14915.0,307.48,2,2011-09-09,91
14916.0,1268.98,4,2011-09-30,70
14918.0,1610.15,2,2011-08-16,115
14920.0,977.77,2,2011-05-11,212
14921.0,1316.07,2,2011-11-09,30
14923.0,749.1,1,2011-10-20,50
14924.0,310.05,1,2011-04-08,245
14929.0,223.88,1,2011-11-07,32
14930.0,2372.86,3,2011-08-23,108
14931.0,1257.68,5,2011-12-05,4
14932.0,363.53,1,2010-12-09,365
14934.0,1890.94,2,2011-09-19,81
14935.0,1784.71,1,2011-02-15,297
14936.0,8137.02,8,2011-11-06,33
14937.0,1621.88,3,2011-10-14,56
14944.0,5900.25,12,2011-11-10,29
14946.0,100.9,1,2011-11-25,14
14947.0,290.82,2,2011-09-28,72
14948.0,1101.97,6,2011-11-16,23
14950.0,371.2,1,2011-11-20,19
14951.0,311.69,1,2011-09-21,79
14952.0,8099.49,11,2011-10-11,59
14953.0,289.82,1,2011-11-14,25
14954.0,336.17,1,2011-11-27,12
14957.0,58.49,1,2011-03-31,253
14958.0,499.68,3,2011-07-15,147
14959.0,695.42,4,2011-10-06,64
14960.0,221.27,2,2011-12-01,8
14961.0,7044.68,9,2011-11-29,10
14962.0,126.7,1,2011-03-14,270
14963.0,1487.8,5,2011-11-30,9
14964.0,206.21,1,2011-04-06,247
14965.0,599.0,2,2011-09-04,96
14966.0,191.32,1,2011-11-25,14
14967.0,463.8,1,2011-10-21,49
14968.0,147.59,1,2011-11-09,30
14970.0,1592.06,4,2011-10-02,68
14971.0,1116.57,3,2011-11-04,35
14972.0,114.77,1,2011-08-03,128
14973.0,1314.45,3,2011-08-24,107
14974.0,114.39,1,2011-11-02,37
14975.0,279.94,1,2011-10-13,57
14976.0,790.86,7,2011-10-13,57
14978.0,1931.42,5,2011-09-28,72
14981.0,102.12,1,2011-04-07,246
14984.0,213.27,2,2011-11-20,19
14985.0,296.75,2,2011-05-25,198
14987.0,326.4,2,2011-11-24,15
14988.0,334.54,1,2011-05-12,211
14995.0,233.23000000000002,2,2011-11-01,38
14997.0,546.1999999999999,3,2011-10-24,46
14998.0,429.87,2,2011-06-22,170
15000.0,490.52,1,2011-10-23,47
15002.0,1010.11,3,2011-08-16,115
15004.0,1246.32,1,2011-07-15,147
15005.0,6094.07,27,2011-11-24,15
15006.0,502.09,1,2011-10-19,51
15007.0,156.91,1,2011-07-03,159
15009.0,1261.78,3,2011-11-27,12
15010.0,308.94,1,2011-11-04,35
15012.0,231.98,1,2011-10-17,53
15014.0,260.17,2,2011-10-27,43
15016.0,170.04,1,2011-06-20,172
15017.0,125.58,1,2011-11-06,33
15018.0,384.96,2,2011-11-01,38
15019.0,266.0,1,2011-03-18,266
15021.0,1709.18,8,2011-12-01,8
15022.0,905.04,4,2011-11-28,11
15023.0,6342.16,10,2011-12-06,3
15024.0,1170.11,8,2011-11-30,9
15025.0,377.01,1,2011-11-06,33
15026.0,469.0,3,2011-09-20,80
15027.0,1066.1499999999999,4,2011-11-09,30
15028.0,441.16,3,2011-12-01,8
15030.0,518.28,2,2011-09-29,71
15031.0,668.14,4,2011-12-05,4
15032.0,2188.5,1,2011-03-28,256
15033.0,2586.67,10,2011-12-05,4
15034.0,4308.61,8,2011-11-24,15
15035.0,252.73000000000002,1,2011-09-11,89
15036.0,465.55,3,2011-09-28,72
15038.0,579.06,5,2011-10-12,58
15039.0,19302.93,46,2011-11-30,9
15041.0,180.35,1,2011-06-22,170
15042.0,135.93,1,2011-05-24,199
15043.0,537.0,1,2011-11-08,31
15044.0,7700.2300000000005,17,2011-11-20,19
15045.0,735.66,2,2011-07-11,151
15046.0,5213.7699999999995,15,2011-11-30,9
15047.0,343.62,1,2011-03-15,269
15048.0,285.35,3,2011-10-05,65
15049.0,121.17000000000002,1,2011-03-11,273
15050.0,1782.09,3,2011-11-14,25
15051.0,1391.61,3,2011-11-16,23
15052.0,215.78,1,2011-01-24,319
15053.0,697.79,3,2011-12-05,4
15054.0,302.1,2,2011-11-27,12
15057.0,1489.5,2,2011-03-09,275
15058.0,2124.9900000000002,11,2011-11-14,25
15059.0,1337.72,9,2011-10-30,40
15060.0,303.09,4,2011-12-01,8
15061.0,43104.64,41,2011-12-06,3
15062.0,987.86,4,2011-09-29,71
15063.0,370.79999999999995,1,2011-05-10,213
15065.0,3158.13,4,2011-11-02,37
15066.0,893.59,1,2011-10-17,53
15067.0,1744.76,3,2011-09-22,78
15068.0,553.36,2,2011-10-24,46
15069.0,1109.53,1,2011-06-13,179
15071.0,982.07,2,2011-09-07,93
15073.0,1043.41,3,2011-11-30,9
15074.0,748.87,1,2011-08-26,105
15075.0,773.03,1,2011-09-23,77
15076.0,880.85,1,2011-06-20,172
15078.0,9267.960000000001,30,2011-12-02,7
15079.0,895.61,4,2011-05-11,212
15081.0,393.65,4,2011-11-17,22
15083.0,88.2,1,2011-03-28,256
15087.0,306.94,1,2011-03-03,281
15088.0,1160.07,2,2011-11-18,21
15089.0,2420.84,6,2011-11-29,10
15090.0,381.32,1,2011-02-04,308
15091.0,480.71,1,2011-10-03,67
15092.0,457.81,2,2011-05-08,215
15093.0,3973.29,5,2011-11-21,18
15095.0,1370.6,4,2011-08-28,103
15096.0,219.39000000000001,1,2011-10-28,42
15097.0,248.08,1,2011-12-05,4
15098.0,39916.5,3,2011-06-10,182
15099.0,410.48,1,2011-09-16,84
15100.0,175.2,1,2011-01-10,333
15101.0,317.53,2,2011-12-01,8
15103.0,703.36,2,2011-11-08,31
15104.0,1027.44,2,2011-05-27,196
15105.0,2298.93,7,2011-11-21,18
15106.0,1422.52,5,2011-11-22,17
15107.0,203.5,5,2011-02-01,311
15108.0,1300.25,4,2011-07-21,141
15109.0,484.95,1,2011-04-08,245
15110.0,996.1,4,2011-11-16,23
15111.0,1278.98,2,2011-11-10,29
15113.0,3609.33,3,2011-11-30,9
15114.0,2760.56,10,2011-11-09,30
15115.0,340.11,1,2011-11-21,18
15116.0,1352.75,4,2011-11-22,17
15117.0,1551.78,5,2011-11-25,14
